episode,reward,std,min,max
3,-7.395457663306198,1.4608119962781594,-9.692236025129617,-5.324858349068837
4,-7.461731967387962,1.1289882575776435,-9.450327134888086,-5.594373797032636
5,-7.024272435586347,1.444019139699529,-9.930384935112286,-5.381639668177527
6,-7.750554891701919,0.8689491779501843,-9.315572414007946,-6.091421049494451
7,-7.532120033749422,1.778463349029463,-10.233241971024896,-5.416589004099148
8,-7.768100615610962,2.0836822221663587,-11.926990370902814,-4.092531552271408
9,-7.082508174956699,1.39683014990217,-9.303311891669944,-4.749630738775673
10,-8.006912543751257,1.856311832482763,-11.2030490738318,-5.1078384310833655
11,-7.0689309291832645,1.14975708064683,-10.041567897698755,-5.965116393638828
12,-7.017052340078884,1.538375242797169,-9.171131693505679,-5.0425084693446145
13,-8.002719402333591,1.9343895629938221,-11.086846074365546,-4.946467887071084
14,-7.4145821359349995,1.7054888026172033,-10.057118379140075,-5.50978023568671
15,-7.351584083036312,1.898675796941263,-9.47281385588444,-2.73068569953325
16,-7.143724170222415,1.398479630404834,-9.96750090885816,-5.341728303289205
17,-7.419476741526616,1.449547320392575,-10.04645152226426,-5.48849989577784
18,-6.19597946570873,2.048466575475623,-9.185540727992827,-3.497165994234047
19,-7.196810546024113,2.0643525816699153,-12.120583591898148,-5.3995988824778784
20,-8.29298812258738,1.1926509693890235,-10.267785020451306,-6.531391253856657
21,-7.521866152297944,1.7062373183553734,-10.035325218999557,-5.48849989577784
22,-8.63662321706803,1.5970153683970798,-10.76844755008062,-5.8623075122465895
23,-7.715440515621339,1.2818006030656406,-10.03194831760635,-5.690225784443837
24,-6.601450430614975,1.4144505601867705,-8.687884241708094,-4.555369567066459
25,-7.759678697536574,1.7097325515506419,-10.780718591150599,-5.295902939736625
26,-6.886225899952798,1.6770130338365279,-10.19933985166344,-4.482963579960369
27,-7.409610285834638,2.0846322395148436,-11.056279657265453,-4.375235659057983
28,-7.932256430147513,1.3746777934515466,-10.547953058108472,-5.48849989577784
29,-6.829283148469557,1.7462719800668216,-9.699545757751741,-4.864201136521455
30,-7.162364717165746,1.853569847700223,-11.567148531678779,-5.17295219964413
31,-7.569496030113662,1.6215695172305715,-11.287996429406054,-5.848974785872398
32,-6.263568707041784,1.5655205100311698,-8.991505011102067,-3.950412260130284
33,-7.1407952573017495,1.1953344881922583,-9.598168242202346,-5.518912368778509
34,-7.246747986575764,1.8850824197335063,-10.482615249871206,-4.5722774655206475
35,-7.1539693574495775,1.0748575748094549,-9.016593254046214,-5.5614603242897935
36,-7.729607618556573,1.4502864499384143,-9.998099642441378,-5.557373579838069
37,-6.721105587565864,1.620519334480098,-9.562383950322525,-4.858626591441025
38,-8.365688383636723,2.0278035045816916,-12.218956561195562,-5.48849989577784
39,-7.660413986786021,1.9027387064902028,-11.219255693450258,-4.949491921724527
40,-6.1311754052102785,1.06097549080034,-7.9054850884291135,-4.947694663296063
41,-7.0922043319649175,1.678350054966345,-10.65824614059649,-4.721235188635045
42,-8.223130864982027,1.344923645484576,-9.533060609618659,-5.566183412261356
43,-7.732304452659662,1.3226571727020777,-10.242605192901152,-5.400635699533249
44,-6.77652350074753,2.0166869373545335,-9.715887173481857,-3.3021290818405573
45,-7.339274819361847,0.9580364860215922,-8.58217271846836,-5.902935998913762
46,-8.002926350403033,0.8672167015123641,-9.138625929733188,-6.484662826931903
47,-6.852041409687084,1.73126977012745,-8.975011948444784,-3.571106285172431
48,-7.449349789543928,1.2168847082520253,-9.542897960563934,-6.037341753715529
49,-8.022010975592675,1.1178549268814961,-9.645224831366235,-6.077005583477218
50,-7.378050669935514,1.559106299652561,-10.352670283314845,-5.3653076618525954
51,-6.397366932997107,2.0334552725195154,-9.463242773413416,-3.31307382662355
52,-6.697070647640947,1.1696020213856542,-8.649604650757425,-4.955210277745
53,-7.316066125566221,1.5339816783452755,-10.390924315952155,-4.844411837920913
54,-6.848479815076177,1.7699726357142616,-9.762816651156307,-3.7211468138099946
55,-9.335966582418536,2.668759848739064,-12.697418037358492,-5.124109734083103
56,-6.896734760422921,1.5737731470160017,-9.346687695169962,-4.693250228478922
57,-6.43468789872383,1.5991646084126567,-8.788117369779723,-4.722492443598591
58,-7.604847131335764,1.23250218321667,-10.105759974312033,-5.6915216632911605
59,-7.12286637993018,1.9007539466321175,-10.05455738279431,-3.839532413688366
60,-7.152016282998211,1.6781744227174795,-9.386410988802847,-4.281661480715058
61,-8.575760459828716,1.9681166337911338,-12.67339210763771,-6.213386768144531
62,-5.932926634149089,1.1462892848081265,-7.212252800138163,-3.978518833089632
63,-6.653485392329001,1.7918482694825668,-9.475630467098851,-3.9699547645999806
64,-7.19031318057519,2.199808953219965,-12.586510390569877,-5.218444168578229
65,-6.882826847285889,1.3969755487415263,-9.115528143356533,-4.842561764037338
66,-7.908675416351062,1.8728421101722161,-11.01961139511813,-5.615805796243175
67,-7.603944342117581,1.4981089151928506,-10.239180595282924,-5.55791587511151
68,-7.265919495134679,1.2435516264787358,-8.91143051171235,-5.072236768408699
69,-7.262424826066805,2.598752135543312,-12.941030673599435,-4.061063472184255
70,-7.668131170901354,1.9963868048612439,-11.382108728351358,-5.131042098685599
71,-7.500645373683429,1.4634090695643822,-10.408148165410264,-6.005235090822177
72,-6.931956064162847,1.130753851701672,-8.681838038370914,-5.2410535394298154
73,-7.961378669650129,0.8885780961660139,-9.014809885693861,-6.382536159514104
74,-6.981182590933439,2.215472138698434,-11.98602276191681,-4.389255733621131
75,-6.683116294447194,1.0344871723075322,-8.13446226253721,-4.938715712755286
76,-7.051036126933049,1.7906687115540698,-10.351735718722399,-4.210100547848357
77,-7.747548621267546,1.4811625970067686,-11.109137514772778,-5.924986840379971
78,-7.568631009984147,2.015269201635589,-11.31869650737725,-4.835746231582377
79,-6.1835754863988095,1.7314018580548134,-8.566555672112717,-2.867643581643555
80,-6.288159897691218,1.961649251113464,-9.167564937175044,-2.7789808772184386
81,-6.722334356250353,1.8603640467747908,-8.525433420403274,-1.9828266950038071
82,-6.169549682504639,1.7607588880428506,-9.486089108414323,-3.272092643989538
83,-6.271202150834091,1.3583331754603036,-8.16802446698714,-4.385909238575384
84,-7.1035523286934765,1.5983743915990334,-9.981049150675062,-4.276022057701134
85,-7.137250224055544,0.9966957216964766,-8.58950598106196,-5.590294426410804
86,-6.542932337658113,1.6334362060800778,-9.428211174003104,-4.511295869070361
87,-7.125684749346716,2.5010982537206594,-12.467918493705408,-4.154744616007797
88,-6.453248727819464,1.5786675908888963,-9.75820214310039,-4.669013239605794
89,-7.317668739471027,1.5098886182746947,-9.078953933696372,-5.3557059652314996
90,-7.702972250421304,1.8029470237726064,-11.68240599794678,-5.375767616672124
91,-7.432161864387879,2.046876176223452,-12.705571653181806,-5.522827462347559
92,-6.223515227585425,1.3133871633899055,-8.834299279716188,-4.321644668081145
93,-7.0519945997679985,1.220292285696611,-8.554482456139786,-5.138641805147561
94,-7.2435177164388405,1.3463354954038131,-9.453803703760087,-4.910310355107407
95,-6.5507962843126295,1.7414603675160278,-9.129251949956627,-3.767558118068245
96,-7.155199541080433,1.5534675305612773,-9.541291401585498,-4.710165035372811
97,-7.061001575448676,1.7555704419300564,-9.80468698852097,-4.703861477168067
98,-6.518497674933714,1.3523654472251616,-8.772129076368037,-4.302589567066461
99,-6.571431639497929,0.858400752604025,-8.154800798016767,-5.232823347838989
100,-6.759980882977155,1.4292791400245641,-9.761388654607693,-4.854779090668167
101,-6.62039921504645,1.2572092491829165,-8.717321553110711,-4.65500815303532
