x,1,3,10,20
0,1.0,1.0,1.0,1.0
1,0.99907,0.99927,0.99952,0.99967
2,0.9981408649,0.9985405329,0.9990402303999999,0.9993401088999999
3,0.9972125938956431,0.997811598310983,0.9985606910894079,0.9990103266640629
4,0.9962851861833201,0.9970831958442159,0.9980813819576849,0.9986806532562637
5,0.9953586409601697,0.9963553251112497,0.9976023028943453,0.998351088640689
6,0.9944329574240767,0.9956279857239184,0.997123453788956,0.9980216327814375
7,0.9935081347736723,0.99490117729434,0.9966448345311372,0.9976922856426196
8,0.9925841722083328,0.9941748994349151,0.9961664450105622,0.9973630471883576
9,0.9916610689281791,0.9934491517583276,0.9956882851169571,0.9970339173827854
10,0.9907388241340759,0.992723933877544,0.9952103547401009,0.9967048961900489
11,0.9898174370276313,0.9919992454058134,0.9947326537698256,0.9963759835743061
12,0.9888969068111955,0.9912750859566671,0.994255182096016,0.9960471794997265
13,0.9879772326878611,0.9905514551439187,0.9937779396086099,0.9957184839304917
14,0.9870584138614614,0.9898283525816637,0.9933009261975978,0.9953898968307945
15,0.9861404495365703,0.9891057778842791,0.9928241417530229,0.9950614181648403
16,0.9852233389185013,0.9883837306664236,0.9923475861649814,0.9947330478968458
17,0.9843070812133071,0.987662210543037,0.9918712593236222,0.9944047859910399
18,0.9833916756277787,0.9869412171293406,0.9913951611191468,0.9940766324116628
19,0.9824771213694449,0.9862207500408362,0.9909192914418096,0.9937485871229669
20,0.9815634176465713,0.9855008088933064,0.9904436501819175,0.9934206500892162
21,0.9806505636681601,0.9847813933028142,0.9899682372298301,0.9930928212746867
22,0.9797385586439487,0.9840625028857032,0.9894930524759598,0.992765100643666
23,0.9788274017844099,0.9833441372585966,0.9890180958107713,0.9924374881604535
24,0.9779170923007503,0.9826262960383978,0.9885433671247821,0.9921099837893605
25,0.9770076294049106,0.9819089788422898,0.9880688663085622,0.99178258749471
26,0.9760990123095641,0.9811921852877349,0.987594593252734,0.9914552992408368
27,0.9751912402281162,0.9804759149924749,0.9871205478479727,0.9911281189920872
28,0.974284312374704,0.9797601675745303,0.9866467299850056,0.9908010467128198
29,0.9733782279641956,0.979044942652201,0.9861731395546127,0.9904740823674044
30,0.9724729862121889,0.9783302398440649,0.9856997764476265,0.9901472259202232
31,0.9715685863350116,0.9776160587689786,0.9852266405549316,0.9898204773356695
32,0.9706650275497201,0.9769023990460772,0.9847537317674652,0.9894938365781486
33,0.9697623090740988,0.9761892602947736,0.9842810499762168,0.9891673036120777
34,0.9688604301266599,0.9754766421347585,0.9838085950722282,0.9888408784018857
35,0.9679593899266421,0.9747645441860001,0.9833363669465934,0.9885145609120131
36,0.9670591876940103,0.9740529660687443,0.9828643654904591,0.988188351106912
37,0.966159822649455,0.9733419074035141,0.9823925905950236,0.9878622489510467
38,0.965261294014391,0.9726313678111095,0.981921042151538,0.9875362544088928
39,0.9643636010109576,0.9719213469126073,0.9814497200513052,0.9872103674449378
40,0.9634667428620174,0.9712118443293611,0.9809786241856805,0.986884588023681
41,0.9625707187911557,0.9705028596830008,0.9805077544460713,0.9865589161096331
42,0.96167552802268,0.9697943925954321,0.9800371107239372,0.9862333516673168
43,0.9607811697816189,0.9690864426888375,0.9795666929107897,0.9859078946612666
44,0.959887643293722,0.9683790095856746,0.9790965008981924,0.9855825450560283
45,0.9589949477854589,0.9676720929086771,0.9786265345777613,0.9852573028161598
46,0.9581030824840184,0.9669656922808537,0.9781567938411639,0.9849321679062304
47,0.9572120466173083,0.9662598073254887,0.9776872785801202,0.9846071402908213
48,0.9563218394139542,0.965554437666141,0.9772179886864016,0.9842822199345252
49,0.9554324601032993,0.9648495829266448,0.9767489240518321,0.9839574068019468
50,0.9545439079154032,0.9641452427311084,0.9762800845682872,0.9836327008577022
51,0.9536561820810419,0.9634414167039146,0.9758114701276944,0.983308102066419
52,0.9527692818317065,0.9627381044697207,0.9753430806220331,0.9829836103927371
53,0.951883206399603,0.9620353056534579,0.9748749159433344,0.9826592258013074
54,0.9509979550176514,0.9613330198803308,0.9744069759836816,0.9823349482567929
55,0.950113526919485,0.9606312467758181,0.9739392606352094,0.9820107777238681
56,0.94922992133945,0.9599299859656718,0.9734717697901045,0.9816867141672192
57,0.9483471375126042,0.9592292370759169,0.9730045033406052,0.981362757551544
58,0.9474651746747176,0.9585289997328514,0.9725374611790016,0.9810389078415519
