episode,reward,std
1,-1.6245050677477253,2.289434121607391
2,-0.8599785136562128,1.6209966890679355
3,-0.9790674306248242,1.1317199997781855
4,-1.0341786650806926,1.9195961987359806
5,-1.7947795549934908,1.64943004524094
6,-0.6337888902744002,0.5265938754983296
7,-0.28655854294227706,1.3601982798831744
8,-1.9684936215750923,2.9146874148620574
9,-0.6083219365171881,0.8552682053302079
10,-0.6442557494921783,0.8842345653100818
11,-0.41398932347481543,0.6107515927166302
12,-0.5449489386783861,0.3976417400241417
13,-0.6412151286529175,1.0229481069235056
14,-0.7713904984181997,0.7922694047675474
15,-1.0908472933678763,1.4246690004702642
16,-0.6175320318686965,1.9077870179802767
17,-0.39624509400406244,1.011852572032401
18,-0.10941267046743627,0.8297336179453713
19,-1.1494669184975228,1.4693013939895196
20,-0.5962247715783023,1.77148758707661
21,0.10685027447470952,0.4687251280655126
22,-0.3598620658420687,0.5362260431207901
23,-0.2135789423406056,0.9312620183672121
24,-0.3797242921737599,0.8566679197718742
25,-0.4593438450589244,0.7211286507188158
26,-1.391334788071437,2.6690409660425916
27,-1.2505787002386395,1.3158414212929253
28,-1.0464687629141465,1.4220412245160354
29,-0.6774825209064209,0.9608009701074115
30,-0.33999487877781936,0.39810637040881813
31,-2.05737386247023,2.6027466263082153
32,-1.0153154247408902,1.8006953709677502
33,-0.5494856416969311,1.5243940119983772
34,-1.1583577736371131,1.204905097123767
35,-1.3212839106191494,3.3920485895755577
36,-0.4350197640554317,0.7320994995683572
37,-1.6360539843344548,2.0809217317965287
38,-0.010073970784594733,0.8196541858431267
39,-0.6613169964693129,0.7955490101346268
40,-0.7799587505240207,1.8201936446581164
41,-0.6280373818592775,1.1832343026963452
42,-2.061181352464935,2.315310514840895
43,-0.9987203426707442,1.603890348342487
44,-0.43201867747171063,0.5324307346373183
45,0.1532042379439563,0.7380619784687554
46,-0.2725596527468091,0.8710363817502246
47,-0.33680916155196927,0.5330700370788977
48,-0.5501022182672279,1.144860722961216
49,-0.25903796381190125,0.48783042123622955
50,-0.46197291178797234,0.9315417317224893
51,-0.6834789820177717,1.116724327684259
52,-0.7537434103403513,1.087185769618053
53,-0.21893179720923822,0.9054924323840702
54,-1.5478370526662713,1.6033529208965636
55,-1.06530444197626,1.6458305150730435
56,-0.778191044644871,1.6696120664767768
57,-1.1052416078342264,1.9096593430392677
58,-2.6315254167278654,2.9017353808620334
59,-0.8126560352959362,1.6655663132499239
60,-0.6248148093485939,1.006052833153669
61,-1.1155622565604113,1.47803276713028
62,-0.5052775571897282,0.49595251650812056
63,-0.6949872457352605,1.0728893723322745
64,-1.2279833045480992,2.838712519986447
65,-0.6818095656716805,0.9382999922152391
66,-0.7696495759104882,0.9202445964138728
67,-0.31365291637745113,0.6959135547221739
68,-1.3852199876744078,2.855169564090051
69,-0.9551375674918443,1.7640042067530475
70,-0.0040685601146170595,0.5723341587528417
71,-1.256820219113536,2.6937731925629715
72,-0.14897739933346452,0.3077405252772473
73,-0.4273108655310902,0.6902832943145301
74,-1.3470531572481643,1.9792935911176763
75,-0.6621008756077188,0.753826968201019
76,-0.2740601125791673,0.9816884762800131
77,-0.8900523175291193,2.4254052311061454
78,-0.7030743139935438,2.2691807733930496
79,-1.2873565372666629,2.2858655967887627
80,-1.7215529454473473,2.587783490989251
81,-0.9631241164955606,1.0033820668678248
82,-1.157662024139524,1.1773205746296458
83,-0.631630663847141,0.8941138810553309
84,-0.749114296874273,0.7910403526452376
85,-0.45999813488920277,1.2794130217990107
86,-0.40103444415184547,0.43518816224184415
87,-0.39427818118992825,0.532458832087112
88,-2.1113252554185094,2.997804970230955
89,-2.0452232335059404,3.0074442057357555
90,-0.4875671400695721,0.9878000126735109
91,-1.1884177605299158,2.228099500500308
92,0.04774065817375056,0.5369019400029075
93,-0.5076771476902081,1.2238038747892046
94,-2.6275039920013588,3.3205809770392722
95,-0.15956192038549055,0.9300064121590419
96,-0.34557108158397204,0.2602045949573499
97,-0.32435074684262644,0.4746792253624671
98,-0.7894333263244093,1.1742629005987242
99,-0.733743288584536,1.2273951689970217
100,-1.078804978551172,1.6992902285388027
101,-0.6974534841646708,1.7254160171101154
102,-0.19521668311343957,0.8065369366024719
103,-1.2737001088576605,1.4785373763211087
104,-0.7557181044466837,1.6107885979566703
105,-0.6642807471069774,1.3507268316644978
106,-1.593316786327134,2.604224163254003
107,-0.20279841924296513,0.368053212039322
108,-1.1841974766269678,1.399486740865164
109,-0.25437862444225845,0.5634720567255246
110,-0.8560457422026602,3.677661937541529
111,-0.4606043117097388,1.9615270473714361
112,-0.4435257797680768,0.9647873139689908
113,-0.6629798763415571,1.3606807466023025
114,-0.630095932503211,1.1581699486434844
115,-0.5578064591094956,1.5121340922301796
116,-1.200251196405527,2.6425414202922726
117,0.035355708511093854,0.6849318631089649
118,-0.6810739525026828,1.5597937405880093
119,-0.9453666593451142,1.2429203808646254
120,-0.7801498907994674,1.2544106323724327
121,-1.8357145720282955,2.293630822814076
122,-0.48759142065115213,0.8045094685964018
123,-1.0540192165857032,1.6438041593029908
124,-0.5348991744524938,0.8259421452374367
125,-2.463071410384516,2.8035116881382534
126,-0.4219418638702397,0.42495126423796475
127,-1.2482920554488435,1.8948313137241155
128,-0.40986323131436775,1.0623131140165492
129,-0.7458390914451596,0.5745695968828045
130,-3.058706582261528,3.1289158962624204
131,-0.010237297522023691,0.6289143288689563
132,-0.9834138377661255,0.9996392301772702
133,-0.7751446415120843,1.2075842287798182
134,-1.56542482305319,2.952742796073021
135,-2.1722790227034467,2.9048278331401227
136,-0.4579799430318488,1.0380654653624155
137,-0.5498279844854237,0.9237139963549874
138,-1.6475723100124242,1.9017826179747537
139,-0.3367311000014733,0.8992050510541193
140,-1.5532058999670144,1.7676484978702394
141,-0.8348768859920689,1.8880729284456632
142,-1.8338498670493526,3.204861808313149
143,-2.953322351834578,3.539361370714952
144,-0.9990152584462673,1.4623915788801278
145,-0.3058414598580167,0.9233583222766553
146,-0.9723640089984169,1.351195437313066
147,-1.3396614964381033,2.7113793556317924
148,-1.6346899939953992,3.922273033374814
149,-0.34777140544624796,1.3239284471613555
150,-0.13636806088924436,1.1821109011922861
151,-0.16460609779059573,0.4890618282225606
152,-0.3069746595568909,0.9921277864515345
153,-0.6016689836301058,0.4553373046496398
154,-0.4730511286944018,0.5143545175259979
155,-0.3646100412286719,0.32484732370738706
156,-1.282525230764682,3.108283214819606
157,0.009527984806953983,0.5345974710274563
158,-0.36721052784643055,0.8883906722095667
159,-0.6914266971899471,0.5094145872725971
160,-1.2067061070142306,2.130458159814446
161,-1.093758761576979,1.5023410656781073
162,-0.24266677922719207,0.7789279868282374
163,-1.5109459807560945,2.0722270869702344
164,-2.499436368110582,2.785981773426571
165,-0.8467247799080649,1.1254137305468943
166,-1.6350878106279656,3.98808793397454
167,-0.3390262960316418,1.0747500357601207
168,-1.6991253021762964,2.487049679506846
169,-1.7537922860903208,4.657481251997297
170,-0.5764038232177432,0.6134516258052927
171,-0.3330688667587441,0.4310599395030385
172,-1.0162371366713927,1.1869642880128843
173,-0.39773489021982794,0.7423455296207793
174,-0.7042352361088275,1.4027578599191943
175,-1.095686661673739,2.17949271766829
176,-0.7546799014315965,1.613663110828225
177,-0.6899091638385034,0.7818761173589825
178,-0.7235915092626077,1.246468531342708
179,-1.5857774397601503,3.337809315715982
180,-0.8299235268952693,1.0429727228637211
181,-0.6320349108308904,1.279660700810228
182,-0.8611531451839219,1.2893814650749083
183,-1.1008680985876302,2.338543181388316
184,-0.1706295736700398,0.5902222335507088
185,-1.1027258885349718,2.148333507893157
186,-0.17225290035380936,0.6350663639900079
187,-0.5636943901362841,1.6371684678091472
188,0.009959390862446538,0.41687985523639665
189,-1.6495201086813267,3.383551143310999
190,-1.1181855054311236,1.5315377518775728
191,-0.1595946640603161,0.7853026226831569
192,-1.237776460264263,2.0909365848120776
193,-0.5586894449114673,0.6522604940355843
194,-0.30828701411876913,1.1257784720964967
195,-0.12674659659723084,0.5824091633341507
196,-0.14986416394884075,0.3885889982812657
197,-0.6383396065764184,1.0143153815900419
198,-1.2222644536069853,1.4772991021918722
199,-0.6763976031744707,1.613878452241189
200,-1.2718622135073174,1.9594702949588367
201,-1.0471804315540783,2.319632078337244
202,-1.3704806367373428,1.4554977303103784
203,-0.6261296193048013,0.7906893424954918
204,-0.9244036960009747,2.5489178497473897
205,-1.537335899244752,3.2644730939839386
206,-0.47168019147113077,0.6826549931712429
207,-1.897042717480891,1.702138149687028
208,-0.7388145567938752,1.815277285629662
209,-0.7235739169594837,2.337285404445181
210,-0.4462904494292566,0.9701645431410767
211,-1.5372580549268282,4.22124030208176
212,-1.3518617005302647,2.645069756695214
213,-0.9422173439738419,1.9606019465688282
214,-1.8276978830169093,2.6531309643426497
215,-0.4481182785743455,0.6323402178930564
216,-0.17732732636710408,0.9886885872890847
217,-0.4959840203800008,1.7794902371866608
218,0.05332312617446572,0.8330724810560595
219,-0.20515527273273038,0.7259583291123003
220,-0.13854357962537117,0.48901908178741177
221,-0.5043744955850528,0.8557056335979583
222,-1.1080220343086657,1.3999312233015861
223,-2.0101359053463597,2.4844774619100067
224,-1.4520163485052724,2.7851951507291686
225,-0.33356119094709874,0.44065228072694695
226,-0.23586690725948345,0.5043689207729151
227,0.013851557828416771,0.5515378894750927
228,-0.547029145945025,1.73966921679655
229,-0.026421243372314634,0.4231533983256826
230,-0.678446161182667,1.9106969150293396
231,-0.9070553879958494,2.499286951894064
232,-0.4027961558374019,0.9269304856396987
233,-1.9792679432932965,3.0376273161143232
234,-0.41809524851086977,0.6846565395118586
235,-0.05326953003762316,0.6021974078050272
236,-1.4758718945124412,4.158701465598842
237,-0.6478134507758904,1.3594695014812292
238,-1.102298704169723,1.9187603759270655
239,-0.631123657455731,0.7412372149982963
240,-1.1169460501791206,0.970386330674412
241,-0.4867930216527886,0.5596309866873806
242,-0.125135989912203,0.8315279962083447
243,-0.1859513243029967,0.6994211289521728
244,-0.5083637642843383,1.038604721020793
245,-0.6654710045953804,1.386483070119923
246,-0.24983515384086902,0.6144186248035598
247,-0.8697320006913646,1.7113371810553333
248,-1.2565091988038382,2.3075727465547677
249,-0.7749429697200659,1.8918649149201296
250,-0.22508751174388383,0.42107079609044096
251,-0.7733349496211097,1.5107095743030794
252,-1.4824356572914368,2.6437423580923474
253,-0.028605727509261287,0.6096211050233454
254,-0.766409782776425,0.9757577328202184
255,-0.07275927756361003,0.5843762256360636
256,-1.1599041116911912,1.657108498550352
257,-0.12043043848542556,0.4696501085129587
258,-0.13182376155485973,0.6556237620073161
259,-0.7576450928480342,1.2582994174367832
260,-1.142451578140498,2.2574756927380046
261,-0.21354542190344258,0.8864536964914347
262,-2.5919391502765836,4.655617630035714
263,-0.7329059514192554,1.021962561589469
264,-1.8476692181181338,2.9381955943894638
265,-0.460274235624676,1.329250189894368
266,-0.26173167526924995,0.7083426435535455
267,-0.6188802199667357,1.2258457168123225
268,-2.106058693384492,4.283806542160037
269,-0.4135512554064631,0.9301283345180562
270,0.2632124124282291,0.7091965338604675
271,-0.5375683299615861,1.128493319590115
272,-0.21455700746076262,0.3697583196502711
273,-0.4084167444918738,1.1933092841622028
274,-0.5200255831637053,2.0560132134992593
275,-0.8760665643315999,1.5693435970718281
276,-0.2508128383178689,0.9347677608568219
277,-0.2509361853984224,1.1218208278176782
278,-0.23032293652980043,0.7337002644403858
279,0.30806928899093494,0.46592007603959434
280,-0.17153739244883182,0.7794480730601963
281,-0.17820016684705814,0.7632333813264305
282,0.11750019050757983,0.754251404778897
283,-0.812191535565443,1.207523550574663
284,-0.48902800975326893,1.2428731638133055
285,-0.294579348947947,1.218915468535256
286,-0.9336570521196244,1.8997713991655396
287,-0.6117653404623477,1.2441683218899486
288,-0.04192813112319612,0.7232401036295635
289,-0.4069448287150036,0.8747008649817313
290,-0.08470698761505126,1.076423816931656
291,-0.6694295697025433,1.1661152855490784
292,-0.9668532187154701,1.3402582238272767
293,-0.43156865040728515,1.3918071331269446
294,-0.7236420023099305,2.939273280494883
295,-0.23225811909287386,0.5682390755287239
296,-1.4934301613379801,2.6677004438563263
297,-0.46543446926748827,1.0542207958423302
298,-0.09381883094266907,0.4584341498865975
299,-0.11751185423244519,0.40032657041506864
300,-0.10876585492786059,0.8675299418797859
301,-0.06631269646160352,0.9040582093086617
302,0.1013279350281896,0.4112086087052314
303,-0.0965688470831901,0.8119966031329028
304,-0.13063313950216604,0.6945706543973178
305,-0.7033021182690818,1.3606185261245547
306,-0.6426168215666432,2.103167207305854
307,-1.6061266353114505,4.34316184897495
308,-0.2658594041628029,0.6107838718199929
309,-0.472636947911896,0.7677510233139171
310,-0.0404312538120317,0.9484620555484208
311,-0.17484025485496596,0.6929845926302549
312,-0.27986163174393097,0.5013130118690028
313,-1.490768503559663,2.4227526704414517
314,-0.09022464330256368,0.8470353688439176
315,-0.5621416136283358,0.8877615691381724
316,-0.11230719095061503,0.7635848925424763
317,-0.19035674804662767,0.8537339910008938
318,-0.3631389536634448,1.0695552181422467
319,0.1495869132531618,0.9561821470226122
320,-0.8008051992155666,1.7257779798503468
321,-0.22312202833609832,0.7628813938976086
322,-0.9041403620714161,1.8062297237050557
323,-0.1323176014824694,0.531981819785508
324,-0.2585535566052807,1.0641527536011952
325,-0.6992600452610381,0.9835396399023814
326,-0.039760339867660074,0.742269130488181
327,-0.2128071951690076,1.1143748938562381
328,-0.6068918085336037,1.689817499227451
329,-0.5025423734161246,1.2875288677349972
330,-0.31652195581285164,0.5395698834780505
331,-0.21499296918905375,1.1724688489734194
332,-0.6643146752750158,1.4869478037234525
333,-0.660497535304043,1.0614984143524315
334,-0.8797715935642373,1.4521114272618596
335,-1.443294119823939,4.543605967338468
336,-1.3695924007443285,2.7731808340679582
337,-0.5209095890685324,2.176869851481175
338,-1.317337816591241,1.9614448350213574
339,0.21001574696168407,0.7221651719933261
340,0.22118786908119512,0.7820300283849931
341,-0.5195627879573664,1.3290302978792652
342,-0.5043612162998322,0.8349979555713225
343,-0.29543869682906976,0.6512693305113663
344,-0.19536295710096485,0.7937838113869028
345,-0.4696285650994957,1.1095718435605666
346,-0.5273391428929145,0.9194987812105841
347,-0.621232905089987,1.2354429676441143
348,-0.6754446874039882,2.4374982934099507
349,-0.008917184082184459,0.9956591754850863
350,-0.4892966640987949,1.4645494630496736
351,-2.1039839745644637,3.6122303523138912
352,-0.3873730428227465,0.9601083998475669
353,-0.23427856862972324,1.431415152487249
354,-0.17070235919805404,0.919849685385747
355,0.10919184694510417,0.7357200925079109
356,-0.3032060830319729,0.46758060856367056
357,-0.4054623778533248,0.459430376550425
358,-0.20514872158382064,0.9982384142106004
359,-0.662359387417437,1.5325798118725018
360,-0.41428050208098266,0.99123892196244
361,-0.6192429163922688,1.5589917869078183
362,0.10157493659666254,1.1327717461110707
363,-0.30471084898528705,0.8001601655788511
364,-0.9295550594821915,1.4274891302588284
365,0.4039565521609216,1.0093705662031434
366,-0.5705640164742496,2.0120772967713587
367,-0.3603946957071052,0.7613659331543176
368,-0.21837846968241803,0.5499660954133284
369,-0.27731856362240254,1.0588512537548007
370,-0.48694666276920906,1.2543156604237578
371,-0.3902378169941515,0.7601543639943723
372,-0.16493768143028625,0.6290499777008001
373,-0.24200764439849673,1.604831390764001
374,-0.5242479867332343,0.9331152105070595
375,-0.4165501770080332,1.2711990280366994
376,-0.9371825129921131,2.5207828248442725
377,-0.18826771129681333,1.4581891024120395
378,-0.4359971187245833,1.3745270458757943
379,-0.06451313115408383,0.5687259728431736
380,-0.48220215057884513,0.8170259358016959
381,-0.31982802422995027,1.2059522082641567
382,-0.25757822270584824,0.6749247056423411
383,0.29487415342069123,0.44981654594569054
384,-0.6509954688853595,1.308032741765786
385,-0.23898918488944648,1.1816945196636708
386,-0.6079813049058607,1.268852569018343
387,-0.4226660021313144,1.422177359614625
388,-0.29324545946100067,0.5707640693489846
389,-0.1312829954234564,1.2435565763314194
390,-0.1441887117994752,2.096504336073087
391,-0.08672280099005779,0.6052853461748001
392,-0.8315822505921749,1.3846613462552564
393,-0.015500548975123407,1.3469894108866054
394,-0.44615463278802503,0.9460526817517617
395,-0.3039998832241722,0.9031192443100197
396,-1.355471714324202,1.914708531939316
397,-0.09586308852922812,0.9364567395256407
398,-0.23395211231383506,0.6885700290909058
399,0.045516732364941595,0.6446097048594397
400,-0.9954765085673823,1.9492278601949138
401,-0.22398189742114138,0.5838051927671168
402,0.1500349628305815,0.6087359183364277
403,-0.01386221381702713,0.9961645475978546
404,-0.03224629417818776,0.30063267110543007
405,0.17646119890399933,0.6680898659978374
406,-0.2815848883600576,0.780976179445158
407,-0.060816741287926204,0.5926274099722731
408,0.03801651483206814,0.8090946117448539
409,0.03967580895276186,0.919516366969942
410,-0.15692595770348852,1.4287821080646348
411,-0.10015155010367771,0.6933431226655059
412,0.24818502982412444,0.40221044707820774
413,-0.2437993494236951,0.30172969089775126
414,-0.10891176406174238,1.1458390943995558
415,-0.44868990435204825,1.3090060653720323
416,0.10343324988367412,0.464985523337856
417,-0.09442846107893207,1.1001430050693217
418,-0.15556569583929353,0.805554657703931
419,-0.293219124161495,1.093373091755535
420,-0.33999857910869874,2.539336894399232
421,-0.6511637720753092,1.3827728067340481
422,-0.27149289563975587,0.7251360546977362
423,0.24075904464976858,0.5850322768484844
424,-0.1848564644195032,0.6985464586494926
425,0.007279322950985901,0.6704159054255927
426,-0.16972286323179803,0.5339572070896502
427,0.012787742196744434,1.010130914626273
428,-0.3513235816845123,1.2767365730603881
429,-0.19166713574654012,0.8319622618674111
430,-0.5853668445725622,1.854167883339062
431,-0.5772395612998765,1.629763085398812
432,-1.0480347472089329,2.5571048915585872
433,0.3288354549870832,1.1094842594062093
434,-1.0710387494522147,3.108888471949698
435,0.026142583822552266,0.6939371459210539
436,-0.17508388693636467,0.9503897958871718
437,-0.6495227776273431,0.6569925185242653
438,-0.27556971474914177,1.1832018418648238
439,-0.01224380143591659,0.8934645875230334
440,-0.0912659790032947,0.732561180663725
441,0.314942106571776,0.6130758031809888
442,0.17809426292329694,0.7151495903559155
443,-0.14091892094423533,1.2088465007999825
444,-0.035684797244525425,0.9517405034280099
445,-0.3100339261074061,1.1362361634596279
446,0.1613272033965406,0.8316773468052676
447,-0.572210740186032,1.5879981983422737
448,-0.2928921499231679,0.9116567329269338
449,-0.16278138806353784,0.7367816200330014
450,0.30741728008299685,0.7833605860843778
451,-0.1333987899821189,1.1769837249510686
452,-0.44505729303157804,0.5706983612790106
453,-0.25358127000149916,1.234092340513743
454,0.1435947550902795,0.807086130443359
455,0.3017671820463799,0.6002515381288838
456,-0.6540497284838815,2.53714505997657
457,0.048732841134244954,0.48851499657915864
458,0.1315251544951704,0.8308311895785636
459,0.008948600738816159,1.3482664808958837
460,0.16913142178260407,0.6170876863603617
461,-0.3589598409998279,0.8987941986202408
462,-1.2917879068392153,1.669937423953789
463,0.3003330474874069,0.7245461193517366
464,0.40651046575014504,0.5882310447509128
465,-0.4221412117256664,1.0067530483533744
466,-0.6907376679667421,1.256859193930169
467,-0.2971786695787964,1.675187221018848
468,-0.41861241617885847,1.68568144407207
469,0.11235950566743802,0.3840403165708969
470,0.15999456118431166,0.8605310473386217
471,-0.5728246090445759,1.9687769887327562
472,-0.2264879600649085,1.2303143282383748
473,-0.5060487889459963,0.9231414773798049
474,-0.8011662828458033,1.4116045280441936
475,-0.5119568588357049,1.1479696808479722
476,-0.1553567451898103,1.0137834286660872
477,-0.5486130870016069,2.3076493406671794
478,0.16705945718741294,0.74604444644266
479,0.2816796593070621,0.7425552456826569
480,0.4085638026314903,0.5134930218752731
481,-0.5328494473269417,1.0879952906428998
482,-0.2732122505562937,0.661022471062793
483,-1.037315186539598,1.8717741616756485
484,0.3003960096744853,0.7503151895960594
485,-0.8401612339076323,1.7037493817074931
486,-0.16863635896028717,0.5653648030730557
487,0.10203318085662264,0.607210317928978
488,0.1241419117355281,0.8360253830622677
489,0.14859882789157236,0.4865736174136483
490,0.29756404858543223,0.5109515602222274
491,-0.7324630711558713,1.639191462466412
492,0.1097362343920915,0.4837448664839082
493,-0.1948055881478521,0.4573389961564506
494,0.2731334838267019,0.6540592205085182
495,0.38157782362689485,0.7098918022913611
496,0.1727840794689917,0.6381535957840857
497,0.22003242954051805,0.7269074275541583
498,-0.9716894192834067,1.0651151940741763
499,-0.31246397112306334,1.5793621363793966
500,-0.31461670582571977,0.945018741576588
501,-0.2485739886678613,1.4030185720795882
502,-0.08588105102521955,0.6081948391952273
503,0.1339432900411031,0.6610748687372069
504,0.23599771906760644,0.4594142483371532
505,-0.11117874162908004,1.1508464889406673
506,-0.003025579183186944,0.6722188822121542
507,-0.26992808308958577,1.191052272161163
508,-0.46588924948936417,0.4863320359613428
509,0.1573229164739871,0.5481985567040323
510,-1.274817273986143,3.42271395739791
511,0.18996814147895258,0.43757804552700585
512,-0.16527178394596437,0.5735832243989326
513,-0.5302463473364227,1.0794103386763496
514,0.22488748270270453,0.5819554031936112
515,0.12850328811560177,0.6252429719612052
516,-0.20464726693086446,0.9700123260229542
517,-0.9051612893051899,2.217018203180661
518,0.050302924748214226,0.8459976914500341
519,-0.8735407044292222,1.1988754791865694
520,-0.012816081088736397,0.6568097670775165
521,0.0925850267356167,1.5208687086987267
522,-0.13577240471552277,0.8447892591879026
523,0.00971402266956295,0.7928278613513096
524,0.4234141749426133,0.7586535576558493
525,0.21888835084653585,0.566914166431573
526,-0.060212831327245496,0.918043154056737
527,-0.14243476265405877,0.5587664475116044
528,0.13166188686404853,0.4431863801498005
529,-0.5379501413171043,1.5308648748015166
530,-0.615624126431362,1.0743600767568304
531,-0.6094338203249408,1.8900030120292026
532,-0.5058133876705562,1.223971648468747
533,-0.6915956533499792,1.1478489578458977
534,0.4438549674485853,0.5004923501556112
535,-0.3701166072373233,0.6815726371131389
536,0.374922023412166,0.5292377431605718
537,-0.048855907388590566,0.5552346588941106
538,0.010304397391892107,0.5141216224978556
539,-0.5419633727261979,1.6463436561231912
540,-0.02195412938127379,0.9386994046572733
541,-0.0019357512207800285,0.47290326364670016
542,0.11184360277046568,0.4532016474522426
543,-0.22365604869449962,0.9791403399692485
544,-0.12082126850944097,0.8449627401630599
545,-0.8436898269838589,2.06132622007424
546,-0.005355514704506403,0.7189754554994024
547,0.20666588106660044,0.46150927991514423
548,-0.07201763429872514,0.8444446403050951
549,0.05082838650685194,0.7381513746921033
550,-0.10504551056558571,0.5113080493762707
551,0.21021814760409258,0.45110016015709603
552,-0.022439007077954744,1.0064531368070586
553,-0.3005800212249299,1.2113800504298526
554,-0.6284051799998323,1.1629978627619244
555,0.13137254079428456,0.6041714407802399
556,-0.15030035645745626,0.9335993396072173
557,0.04645745419132632,0.7508341762793898
558,-0.2646840600099315,1.5999070758340268
559,-0.10378494175161002,0.5583515790063271
560,-0.043898970090889146,0.9092266389838461
561,0.30881406415956436,0.8990616862089573
562,-0.8308207611716385,2.691677255275573
563,-0.282000529381592,1.3829401168479831
564,0.13509037111131664,0.4805791426119133
565,0.13233305340325502,0.5605702853153546
566,-0.27146611088150713,0.9291878537667483
567,-0.06668600040559684,0.8457367955195623
568,-0.46632370020430347,1.59172904921048
569,-0.47959365552427435,1.0074813022567453
570,0.07035930079513476,0.645855696323483
571,0.012599929277486387,0.6384601807870524
572,-0.18937990844947789,1.239101053950545
573,-0.1269753511842846,1.4404125295625263
