episode,reward,std,min,max
3,0.3534554952696301,0.13183698227827614,0.12677537378473766,0.6236166644956948
4,0.2587155050214272,0.1837827246097596,0.06558789854856893,0.6426507788766243
5,0.22226031304591745,0.15520887246257056,0.04947245584750279,0.5148879119746501
6,0.2561987670268565,0.15874285435775934,0.050218846228330144,0.5232871910261496
7,0.2701700610297494,0.1197604013214062,0.09692811280821739,0.45776636308093327
8,0.21489798677813793,0.13824307182717321,0.03762625858350702,0.4219278689682405
9,0.15279271493640972,0.06366552040517359,0.07195259261917543,0.25451968476852055
10,0.15651495390194164,0.1454685097886585,0.025572292097227087,0.4219278689682405
11,0.24960331796104174,0.14797202180403954,0.09208138740167754,0.5750503681257153
12,0.24303784093064446,0.14286459833225917,0.10132111950887542,0.5685344862075873
13,0.2315532357042586,0.16679290016635437,0.032555455965324984,0.4869074717680912
14,0.20304606895419464,0.09995146884987861,0.0348812326071092,0.41292276681569307
15,0.22744948926841016,0.18354702883363014,0.043767458222655556,0.7015835183609378
16,0.14401563907013637,0.08126066704724957,0.042259409105247496,0.29326243680173786
17,0.27436413614453664,0.14895729136786143,0.1035290185354347,0.4966314335015131
18,0.17933116683312073,0.11005475110926617,0.042401880188354786,0.42639523201855295
19,0.21935374256282145,0.17183650704267397,0.033899706047237424,0.45484730519685135
20,0.15834940437822487,0.11490332968074525,0.049197939747432605,0.4245942395288307
21,0.19073189638664068,0.09879165604794198,0.04891174259499785,0.3722333308819933
22,0.25282343301563304,0.18925256875456936,0.06336088276844068,0.6401076960578064
23,0.19801129215192054,0.1181626369323108,0.041068740965111636,0.35780330641525604
24,0.2887954902857313,0.19855461052188808,0.05182533811907824,0.69978095146334
25,0.20497277498579983,0.11244444728012958,0.07413739755442607,0.36593627586698096
26,0.15569871369043015,0.11977537728228548,0.023269809036955625,0.41393104675182185
27,0.20563449140763934,0.1204094200646714,0.07000482578945995,0.4219278689682405
28,0.23282962395283557,0.1439288759647329,0.0685761998082599,0.45128358595577356
29,0.16809359153237252,0.11410853831739821,0.06096323415764904,0.4245942395288307
30,0.24914036551187174,0.14075431600782287,0.07347868990105601,0.4783844858629521
31,0.24082287266073368,0.13309680244631672,0.03631309475193196,0.4219278689682405
32,0.29964832088888327,0.19040042496948148,0.08082406368683381,0.5996812812111223
33,0.22178919583253354,0.14862983817640468,0.07489477080306903,0.437594924243005
34,0.2314859537021962,0.18141177950516416,0.04495264668548623,0.621592413729883
35,0.24083736497538571,0.18637130115483647,0.03567294739133912,0.5296540331867843
36,0.1746837455124317,0.09877085782011882,0.0561888005613223,0.40070436540604026
37,0.20050014874919447,0.14009561404162998,0.04177698895421026,0.4703228411442909
38,0.1827406213680104,0.1509016393806729,0.039983384127774295,0.4762223335918641
39,0.1557835341809835,0.12333010972595437,0.01976156954670882,0.45912732485342483
40,0.2161735524085168,0.19125761077234227,0.05229248287223437,0.6613632653095455
41,0.24363812734153106,0.13859113025857295,0.11192240957273895,0.47353596229825157
42,0.1837336823347788,0.10661926298912498,0.08308574151439797,0.4219278689682405
43,0.28306690309910504,0.14096127407050468,0.06941568493917552,0.4520555581756817
44,0.23520461540254017,0.16330573037620127,0.1061299998928753,0.6179821598426319
45,0.2561657802998171,0.17314288636452974,0.07242532285049809,0.4907351853713914
46,0.19646040326525016,0.09786836328567548,0.06939873395562125,0.33705593792335864
47,0.20350387492289226,0.13462466707282295,0.04173911344853959,0.41802401984241727
48,0.2580421750466133,0.13411504192968973,0.04528065506916435,0.4263896029643647
49,0.21106575336310848,0.13461548933532652,0.02458940167386256,0.3735361264172887
50,0.2612813633973116,0.1621006063028159,0.044850895926640634,0.6367872261446701
51,0.2036419815240408,0.09996604798762088,0.06600696429924327,0.3612898722922939
52,0.16150700563598833,0.09749724837168808,0.0490603447325094,0.3166057614914674
53,0.24765378651748673,0.20638638344951746,0.041510035619433575,0.6004685078659958
54,0.22884808228184225,0.08461918280613517,0.0923695052445293,0.3399025983998958
55,0.26997873660340216,0.19428091369165257,0.08591141995552974,0.7150420285389251
56,0.22073264653063304,0.16892023455911986,0.03756690896238788,0.6294970345092662
57,0.22554014092808367,0.16728404774940261,0.07814093965191972,0.5842367740927475
58,0.16334165098864958,0.102697963757258,0.032457118236575856,0.3094295509122991
59,0.3138761080211662,0.14728502122519127,0.09974806825641011,0.5619235668812428
60,0.40769851201042895,0.21697012116746078,0.1362504769883523,0.6898511611608792
61,0.29148564439407465,0.18374444177505916,0.0727465092242926,0.7048981626760582
62,0.2334356794399544,0.06392100504891488,0.12207580947972287,0.3202671409520832
63,0.2343859996495871,0.11373757030681855,0.05949269734357956,0.4245942395288307
64,0.21687534806635095,0.12882794051537858,0.06917379307820419,0.4607481917743837
65,0.2953230583665451,0.13507283870178488,0.07196591370798812,0.4675990771983801
66,0.30624683239404815,0.10669913363570217,0.11475800908422516,0.45745307081351017
67,0.29920968757040317,0.20188055707670294,0.11324185417191289,0.8108806975241404
68,0.16661452646687774,0.1366278183253691,0.02854740157910029,0.42915504417108785
69,0.2642914919202474,0.17755251418560175,0.08014354500389273,0.6351496942547417
70,0.2872146891101785,0.1403915764406517,0.11029171958974116,0.5288417601213867
