x,full_exponential,linear_20,linear_50,linear_70,full_linear
64,0.9404569232431979,0.9497255385945583,0.9636284616215989,0.9728970769729594,0.9868
65,0.9395552601680384,0.9489629581344308,0.9630745050840193,0.9724822030504114,0.98659375
66,0.9386544615623522,0.9482010692498818,0.9625209807811761,0.9720675884687057,0.9863875
67,0.9377545265973294,0.9474398712778636,0.9619678882986646,0.9716532329791989,0.98618125
68,0.9368554544449541,0.9466793635559634,0.9614152272224771,0.9712391363334862,0.985975
69,0.9359572442780051,0.9459195454224041,0.9608629971390026,0.9708252982834016,0.98576875
70,0.9350598952700535,0.9451604162160429,0.9603111976350267,0.970411718581016,0.9855625
71,0.9341634065954634,0.9444019752763708,0.9597598282977318,0.969998396978639,0.98535625
72,0.9332677774293899,0.943644221943512,0.959208888714695,0.9695853332288169,0.98515
73,0.9323730069477795,0.9428871555582237,0.9586583784738898,0.9691725270843339,0.98494375
74,0.9314790943273683,0.9421307754618947,0.9581082971636842,0.9687599782982105,0.9847375
75,0.9305860387456819,0.9413750809965455,0.957558644372841,0.9683476866237046,0.98453125
76,0.9296938393810344,0.9406200715048276,0.9570094196905172,0.9679356518143104,0.984325
77,0.9288024954125279,0.9398657463300224,0.956460622706264,0.9675238736237585,0.98411875
78,0.9279120060200512,0.939112104816041,0.9559122530100256,0.9671123518060154,0.9839125
79,0.9270223703842794,0.9383591463074236,0.9553643101921396,0.9667010861152838,0.98370625
80,0.9261335876866735,0.9376068701493389,0.9548167938433367,0.966290076306002,0.9835
81,0.9252456571094789,0.9368552756875832,0.9542697035547394,0.9658793221328437,0.98329375
82,0.9243585778357252,0.9361043622685802,0.9537230389178626,0.9654688233507176,0.9830875
83,0.9234723490492251,0.9353541292393802,0.9531767995246125,0.9650585797147675,0.98288125
84,0.9225869699345742,0.9346045759476594,0.9526309849672872,0.9646485909803721,0.982675
85,0.9217024396771494,0.9338557017417196,0.9520855948385747,0.9642388569031448,0.98246875
86,0.9208187574631089,0.9331075059704872,0.9515406287315544,0.9638293772389326,0.9822625
87,0.9199359224793912,0.932359987983513,0.9509960862396956,0.9634201517438173,0.98205625
88,0.919053933913714,0.9316131471309713,0.950451966956857,0.9630111801741142,0.98185
89,0.9181727909545743,0.9308669827636595,0.9499082704772872,0.9626024622863724,0.98164375
90,0.9172924927912466,0.9301214942329974,0.9493649963956232,0.9621939978373739,0.9814375
91,0.916413038613783,0.9293766808910264,0.9488221443068915,0.9617857865841348,0.98123125
92,0.915534427613012,0.9286325420904096,0.948279713806506,0.9613778282839036,0.981025
93,0.914656658980538,0.9278890771844305,0.9477377044902691,0.9609701226941614,0.98081875
94,0.9137797319087404,0.9271462855269923,0.9471961159543703,0.9605626695726222,0.9806125
95,0.9129036455907729,0.9264041664726184,0.9466549477953865,0.9601554686772318,0.98040625
96,0.9120283992205628,0.9256627193764503,0.9461141996102813,0.9597485197661688,0.9802
97,0.91115399199281,0.9249219435942481,0.945573870996405,0.9593418225978431,0.97999375
98,0.9102804231029868,0.9241818384823896,0.9450339615514934,0.9589353769308961,0.9797875
99,0.9094076917473369,0.9234424033978696,0.9444944708736684,0.958529182524201,0.97958125
100,0.9085357971228741,0.9227036376982993,0.9439553985614371,0.9581232391368623,0.979375
101,0.9076647384273826,0.9219655407419062,0.9434167442136914,0.9577175465282148,0.97916875
102,0.9067945148594153,0.9212281118875323,0.9428785074297077,0.9573121044578246,0.9789625
103,0.9059251256182939,0.9204913504946352,0.9423406878091469,0.9569069126854881,0.97875625
104,0.9050565699041073,0.919755255923286,0.9418032849520537,0.9565019709712321,0.97855
105,0.9041888469177117,0.9190198275341694,0.9412662984588558,0.9560972790753135,0.97834375
106,0.9033219558607294,0.9182850646885836,0.9407297279303647,0.9556928367582189,0.9781375
107,0.9024558959355479,0.9175509667484383,0.940193572967774,0.9552886437806645,0.97793125
108,0.9015906663453197,0.9168175330762558,0.9396578331726598,0.9548846999035959,0.977725
109,0.9007262662939611,0.916084763035169,0.9391225081469805,0.9544810048881884,0.97751875
110,0.8998626949861517,0.9153526559889213,0.9385875974930759,0.9540775584958455,0.9773125
111,0.8989999516273337,0.914621211301867,0.9380531008136668,0.9536743604882001,0.97710625
112,0.8981380354237111,0.9138904283389689,0.9375190177118555,0.9532714106271133,0.9769
113,0.8972769455822486,0.9131603064657989,0.9369853477911243,0.9528687086746745,0.97669375
114,0.8964166813106715,0.9124308450485373,0.9364520906553357,0.9524662543932014,0.9764875
115,0.895557241817465,0.9117020434539721,0.9359192459087324,0.9520640475452394,0.97628125
116,0.8946986263118725,0.910973901049498,0.9353868131559362,0.9516620878935618,0.976075
117,0.8938408340038959,0.9102464172031168,0.9348547920019479,0.9512603752011688,0.97586875
118,0.8929838641042946,0.9095195912834358,0.9343231820521474,0.9508589092312885,0.9756625
119,0.8921277158245847,0.9087934226596679,0.9337919829122924,0.9504576897473755,0.97545625
120,0.8912723883770378,0.9080679107016303,0.9332611941885189,0.9500567165131113,0.97525
121,0.8904178809746813,0.9073430547797452,0.9327308154873406,0.9496559892924044,0.97504375
122,0.8895641928312968,0.9066188542650375,0.9322008464156484,0.9492555078493891,0.9748375
123,0.8887113231614199,0.9058953085291359,0.93167128658071,0.9488552719484259,0.97463125
124,0.8878592711803388,0.9051724169442711,0.9311421355901695,0.9484552813541016,0.974425
125,0.8870080361040947,0.9044501788832758,0.9306133930520474,0.9480555358312284,0.97421875
126,0.8861576171494799,0.903728593719584,0.93008505857474,0.947656035144844,0.9740125
127,0.8853080135340378,0.9030076608272303,0.9295571317670188,0.9472567790602113,0.97380625
128,0.8844592244760621,0.9022873795808497,0.929029612238031,0.9468577673428187,0.9736
129,0.8836112491945957,0.9015677493556766,0.9285024995972978,0.9464589997583787,0.97339375
130,0.8827640869094303,0.9008487695275443,0.9279757934547151,0.9460604760728291,0.9731875
131,0.8819177368411059,0.9001304394728847,0.9274494934205529,0.9456621960523317,0.97298125
132,0.8810721982109094,0.8994127585687276,0.9269235991054547,0.9452641594632727,0.972775
133,0.8802274702408748,0.8986957261926999,0.9263981101204374,0.9448663660722624,0.97256875
134,0.8793835521537813,0.8979793417230251,0.9258730260768906,0.9444688156461344,0.9723625
135,0.8785404431731538,0.8972636045385232,0.9253483465865769,0.9440715079519462,0.97215625
136,0.8776981425232616,0.8965485140186094,0.9248240712616308,0.9436744427569785,0.97195
137,0.8768566494291173,0.895834069543294,0.9243001997145587,0.9432776198287353,0.97174375
138,0.8760159631164772,0.8951202704931818,0.9237767315582386,0.9428810389349432,0.9715375
139,0.8751760828118393,0.8944071162494714,0.9232536664059197,0.9424846998435519,0.97133125
140,0.8743370077424434,0.8936946061939547,0.9227310038712218,0.9420886023227331,0.971125
141,0.8734987371362704,0.8929827397090163,0.9222087435681352,0.9416927461408812,0.97091875
142,0.872661270222041,0.8922715161776328,0.9216868851110205,0.9412971310666123,0.9707125
143,0.8718246062292155,0.8915609349833725,0.9211654281146078,0.9409017568687646,0.97050625
144,0.8709887443879933,0.8908509955103947,0.9206443721939968,0.940506623316398,0.9703
145,0.8701536839293113,0.890141697143449,0.9201237169646557,0.9401117301787933,0.97009375
146,0.8693194240848441,0.8894330392678753,0.919603462042422,0.9397170772254532,0.9698875
147,0.8684859640870027,0.8887250212696023,0.9190836070435013,0.9393226642261008,0.96968125
148,0.8676533031689343,0.8880176425351475,0.9185641515844671,0.9389284909506803,0.969475
149,0.866821440564521,0.8873109024516169,0.9180450952822605,0.9385345571693564,0.96926875
150,0.8659903755083799,0.886604800406704,0.91752643775419,0.9381408626525141,0.9690625
151,0.8651601072358611,0.8858993357886888,0.9170081786179305,0.9377474071707583,0.96885625
152,0.8643306349830487,0.885194507986439,0.9164903174915244,0.9373541904949146,0.96865
153,0.8635019579867588,0.8844903163894071,0.9159728539933794,0.9369612123960276,0.96844375
154,0.862674075484539,0.8837867603876313,0.9154557877422695,0.9365684726453616,0.9682375
155,0.8618469867146682,0.8830838393717346,0.9149391183573341,0.9361759710144004,0.96803125
156,0.8610206909161554,0.8823815527329244,0.9144228454580777,0.9357837072748466,0.967825
157,0.8601951873287396,0.8816798998629917,0.9139069686643697,0.9353916811986218,0.96761875
158,0.8593704751928881,0.8809788801543106,0.9133914875964441,0.9349998925578664,0.9674125
159,0.8585465537497969,0.8802784929998376,0.9128764018748985,0.9346083411249391,0.96720625
160,0.8577234222413893,0.8795787377931115,0.9123617111206946,0.9342170266724168,0.967
161,0.8569010799103154,0.8788796139282524,0.9118474149551576,0.9338259489730947,0.96679375
162,0.8560795259999514,0.8781811207999612,0.9113335129999758,0.9334351077999854,0.9665875
163,0.8552587597543989,0.8774832578035192,0.9108200048771995,0.9330445029263197,0.96638125
164,0.8544387804184844,0.8767860243347876,0.9103068902092422,0.9326541341255453,0.966175
165,0.8536195872377581,0.8760894197902066,0.9097941686188791,0.9322640011713275,0.96596875
166,0.852801179458494,0.8753934435667952,0.909281839729247,0.9318741038375482,0.9657625
167,0.8519835563276881,0.8746980950621506,0.9087699031638441,0.9314844418983065,0.96555625
168,0.8511667170930589,0.8740033736744472,0.9082583585465295,0.9310950151279178,0.96535
169,0.8503506610030459,0.8733092788024367,0.907747205501523,0.9307058233009138,0.96514375
170,0.8495353873068092,0.8726158098454474,0.9072364436534046,0.9303168661920428,0.9649375
171,0.8487208952542289,0.8719229662033832,0.9067260726271145,0.9299281435762687,0.96473125
172,0.8479071840959038,0.8712307472767231,0.9062160920479518,0.9295396552287711,0.964525
173,0.8470942530831519,0.8705391524665216,0.905706501541576,0.9291514009249455,0.96431875
174,0.8462821014680084,0.8698481811744068,0.9051973007340042,0.9287633804404025,0.9641125
175,0.8454707285032259,0.8691578328025807,0.9046884892516129,0.9283755935509677,0.96390625
176,0.8446601334422735,0.8684681067538189,0.9041800667211368,0.927988040032682,0.9637
177,0.8438503155393356,0.8677790024314685,0.9036720327696679,0.9276007196618007,0.96349375
178,0.8430412740493124,0.86709051923945,0.9031643870246562,0.9272136322147937,0.9632875
179,0.8422330082278175,0.8664026565822541,0.9026571291139087,0.9268267774683453,0.96308125
180,0.8414255173311791,0.8657154138649433,0.9021502586655896,0.9264401551993537,0.962875
181,0.8406188006164379,0.8650287904931504,0.9016437753082189,0.9260537651849313,0.96266875
182,0.8398128573413468,0.8643427858730774,0.9011376786706734,0.925667607202404,0.9624625
183,0.8390076867643709,0.8636573994114967,0.9006319683821855,0.9252816810293113,0.96225625
184,0.8382032881446855,0.8629726305157484,0.9001266440723428,0.9248959864434056,0.96205
185,0.8373996607421768,0.8622884785937415,0.8996217053710884,0.9245105232226529,0.96184375
186,0.8365968038174402,0.8616049430539522,0.8991171519087201,0.924125291145232,0.9616375
187,0.8357947166317802,0.8609220233054242,0.89861298331589,0.9237402899895341,0.96143125
188,0.8349933984472094,0.8602397187577676,0.8981091992236048,0.9233555195341628,0.961225
189,0.8341928485264483,0.8595580288211586,0.8976057992632241,0.9229709795579346,0.96101875
190,0.8333930661329235,0.8588769529063389,0.8971027830664617,0.922586669839877,0.9608125
191,0.8325940505307685,0.8581964904246149,0.8966001502653842,0.9222025901592306,0.96060625
192,0.8317958009848222,0.8575166407878578,0.8960979004924111,0.9218187402954467,0.9604
193,0.830998316760628,0.8568374034085025,0.8955960333803139,0.9214351200281883,0.96019375
194,0.8302015971244336,0.856158777699547,0.8950945485622168,0.92105172913733,0.9599875
195,0.8294056413431906,0.8554807630745526,0.8945934456715954,0.9206685674029572,0.95978125
196,0.8286104486845528,0.8548033589476423,0.8940927243422764,0.9202856346053658,0.959575
197,0.8278160184168765,0.8541265647335012,0.8935923842084382,0.919902930525063,0.95936875
198,0.8270223498092193,0.8534503798473756,0.8930924249046097,0.9195204549427658,0.9591625
199,0.8262294421313398,0.8527748037050719,0.8925928460656698,0.9191382076394019,0.95895625
200,0.8254372946536963,0.8520998357229571,0.8920936473268481,0.9187561883961088,0.95875
201,0.8246459066474471,0.8514254753179576,0.8915948283237236,0.9183743969942342,0.95854375
202,0.8238552773844489,0.8507517219075591,0.8910963886922244,0.9179928332153346,0.9583375
203,0.8230654061372564,0.8500785749098052,0.8905983280686283,0.9176114968411769,0.95813125
204,0.8222762921791223,0.8494060337432979,0.8901006460895612,0.9172303876537367,0.957925
205,0.8214879347839956,0.8487340978271966,0.8896033423919978,0.9168495054351986,0.95771875
206,0.8207003332265215,0.8480627665812173,0.8891064166132607,0.9164688499679564,0.9575125
207,0.8199134867820406,0.8473920394256326,0.8886098683910203,0.9160884210346121,0.95730625
208,0.8191273947265882,0.8467219157812707,0.8881136973632942,0.9157082184179764,0.9571
209,0.8183420563368942,0.8460523950695155,0.887617903168447,0.9153282419010682,0.95689375
210,0.8175574708903811,0.845383476712305,0.8871224854451906,0.9149484912671144,0.9566875
211,0.816773637665165,0.8447151601321321,0.8866274438325825,0.9145689662995494,0.95648125
212,0.8159905559400534,0.8440474447520427,0.8861327779700268,0.914189666782016,0.956275
213,0.8152082249945459,0.8433803299956368,0.8856384874972729,0.9138105924983638,0.95606875
214,0.8144266441088324,0.8427138152870659,0.8851445720544162,0.9134317432326496,0.9558625
215,0.8136458125637931,0.8420479000510345,0.8846510312818965,0.9130531187691379,0.95565625
216,0.8128657296409976,0.8413825837127981,0.8841578648204989,0.9126747188922992,0.95545
217,0.8120863946227042,0.8407178656981633,0.883665072311352,0.9122965433868112,0.95524375
218,0.8113078067918597,0.8400537454334878,0.8831726533959299,0.9119185920375579,0.9550375
219,0.810529965432098,0.8393902223456784,0.882680607716049,0.9115408646296295,0.95483125
220,0.80975286982774,0.8387272958621921,0.8821889349138701,0.9111633609483221,0.9546250000000001
221,0.8089765192637925,0.8380649654110341,0.8816976346318963,0.9107860807791377,0.95441875
222,0.8082009130259484,0.8374032304207588,0.8812067065129743,0.9104090239077846,0.9542125
223,0.8074260504005848,0.8367420903204679,0.8807161502002924,0.9100321901201753,0.95400625
224,0.8066519306747633,0.8360815445398107,0.8802259653373816,0.9096555792024289,0.9538
225,0.8058785531362288,0.8354215925089832,0.8797361515681144,0.9092791909408686,0.95359375
226,0.8051059170734094,0.8347622336587276,0.8792467085367047,0.9089030251220228,0.9533875
227,0.8043340217754152,0.8341034674203323,0.8787576358877076,0.9085270815326246,0.95318125
228,0.8035628665320381,0.8334452932256307,0.8782689332660191,0.9081513599596115,0.952975
229,0.8027924506337505,0.8327877105070004,0.8777806003168752,0.9077758601901251,0.9527687499999999
230,0.8020227733717054,0.8321307186973643,0.8772926366858527,0.9074005820115116,0.9525625
231,0.8012538340377353,0.8314743172301883,0.8768050420188677,0.9070255252113206,0.95235625
232,0.8004856319243516,0.8308185055394813,0.8763178159621758,0.9066506895773055,0.95215
233,0.7997181663247441,0.8301632830597954,0.875830958162372,0.9062760748974232,0.95194375
234,0.7989514365327802,0.8295086492262242,0.8753444682663901,0.905901680959834,0.9517375
235,0.7981854418430044,0.8288546034744037,0.8748583459215022,0.9055275075529013,0.95153125
236,0.7974201815506374,0.82820114524051,0.8743725907753187,0.9051535544651912,0.951325
237,0.7966556549515758,0.8275482739612606,0.8738872024757879,0.9047798214854726,0.95111875
238,0.795891861342391,0.8268959890739128,0.8734021806711956,0.9044063084027173,0.9509125
239,0.7951288000203289,0.8262442900162632,0.8729175250101644,0.9040330150060987,0.95070625
240,0.7943664702833094,0.8255931762266476,0.8724332351416547,0.9036599410849928,0.9505
241,0.7936048714299253,0.8249426471439404,0.8719493107149627,0.9032870864289777,0.95029375
242,0.7928440027594419,0.8242927022075535,0.8714657513797209,0.9029144508278325,0.9500875
243,0.7920838635717962,0.8236433408574371,0.8709825567858981,0.9025420340715389,0.94988125
244,0.7913244531675967,0.8229945625340773,0.8704997265837984,0.902169835950279,0.949675
245,0.7905657708481223,0.8223463666784978,0.8700172604240611,0.9017978562544366,0.94946875
246,0.7898078159153217,0.8216987527322573,0.8695351579576609,0.9014260947745965,0.9492625
247,0.7890505876718128,0.8210517201374503,0.8690534188359065,0.9010545513015438,0.94905625
248,0.7882940854208825,0.820405268336706,0.8685720427104413,0.9006832256262648,0.94885
249,0.7875383084664852,0.8197593967731882,0.8680910292332427,0.9003121175399456,0.94864375
250,0.786783256113243,0.8191141048905944,0.8676103780566216,0.8999412268339729,0.9484375
251,0.7860289276664444,0.8184693921331556,0.8671300888332222,0.8995705532999333,0.94823125
252,0.7852753224320441,0.8178252579456353,0.866650161216022,0.8992000967296132,0.948025
253,0.7845224397166625,0.81718170177333,0.8661705948583313,0.8988298569149988,0.94781875
254,0.7837702788275841,0.8165387230620673,0.8656913894137921,0.8984598336482752,0.9476125
255,0.7830188390727582,0.8158963212582067,0.8652125445363791,0.8980900267218275,0.94740625
256,0.7822681197607971,0.8152544958086378,0.8647340598803985,0.8977204359282391,0.9472
257,0.7815181202009764,0.8146132461607811,0.8642559351004881,0.8973510610602929,0.94699375
258,0.7807688397032337,0.813972571762587,0.8637781698516169,0.8969819019109702,0.9467875
259,0.7800202775781683,0.8133324720625348,0.8633007637890842,0.8966129582734506,0.94658125
260,0.7792724331370402,0.8126929465096322,0.8628237165685201,0.8962442299411121,0.946375
261,0.77852530569177,0.8120539945534161,0.862347027845885,0.8958757167075311,0.94616875
262,0.7777788945549381,0.8114156156439505,0.861870697277469,0.8955074183664815,0.9459625
263,0.7770331990397835,0.8107778092318269,0.8613947245198917,0.895139334711935,0.94575625
264,0.7762882184602041,0.8101405747681634,0.8609191092301021,0.8947714655380612,0.94555
265,0.7755439521307553,0.8095039117046043,0.8604438510653777,0.8944038106392266,0.94534375
266,0.77480039936665,0.8088678194933201,0.8599689496833249,0.8940363698099949,0.9451375
267,0.7740575594837572,0.8082322975870059,0.8594944047418787,0.8936691428451271,0.94493125
268,0.7733154317986022,0.8075973454388818,0.8590202158993011,0.8933021295395807,0.944725
269,0.7725740156283653,0.8069629625026923,0.8585463828141826,0.8929353296885096,0.94451875
270,0.7718333102908815,0.8063291482327053,0.8580729051454408,0.8925687430872644,0.9443125
271,0.7710933151046402,0.8056959020837122,0.8575997825523201,0.8922023695313921,0.94410625
272,0.7703540293887836,0.8050632235110269,0.8571270146943918,0.8918362088166351,0.9439
273,0.7696154524631071,0.8044311119704857,0.8566546012315536,0.8914702607389321,0.94369375
274,0.768877583648058,0.8037995669184466,0.856182541824029,0.8911045250944174,0.9434875
275,0.7681404222647354,0.8031685878117883,0.8557108361323678,0.8907390016794206,0.94328125
276,0.7674039676348892,0.8025381741079114,0.8552394838174446,0.8903736902904666,0.943075
277,0.7666682190809192,0.8019083252647354,0.8547684845404596,0.8900085907242757,0.94286875
278,0.7659331759258754,0.8012790407407003,0.8542978379629377,0.8896437027777626,0.9426625
279,0.7651988374934564,0.8006503199947652,0.8538275437467282,0.889279026248037,0.94245625
280,0.7644652031080096,0.8000221624864077,0.8533576015540048,0.888914560932403,0.94225
281,0.7637322720945298,0.7993945676756239,0.8528880110472649,0.8885503066283589,0.94204375
282,0.7630000437786592,0.7987675350229274,0.8524187718893296,0.8881862631335977,0.9418375
283,0.7622685174866863,0.7981410639893491,0.8519498837433432,0.8878224302460059,0.94163125
284,0.7615376925455459,0.7975151540364368,0.8514813462727729,0.8874588077636637,0.941425
285,0.7608075682828179,0.7968898046262545,0.851013159141409,0.8870953954848453,0.94121875
286,0.7600781440267268,0.7962650152213815,0.8505453220133634,0.886732193208018,0.9410125
287,0.7593494191061412,0.795640785284913,0.8500778345530706,0.8863692007318423,0.94080625
288,0.7586213928505732,0.7950171142804585,0.8496106964252865,0.886006417855172,0.9406
289,0.7578940645901776,0.7943940016721422,0.8491439072950888,0.8856438443770533,0.94039375
290,0.7571674336557518,0.7937714469246014,0.8486774668278758,0.8852814800967255,0.9401875
291,0.7564414993787343,0.7931494495029875,0.8482113746893671,0.8849193248136202,0.93998125
292,0.7557162610912049,0.7925280088729639,0.8477456305456025,0.8845573783273615,0.939775
293,0.7549917181258837,0.791907124500707,0.8472802340629418,0.8841956404377651,0.93956875
294,0.7542678698161306,0.7912867958529045,0.8468151849080653,0.8838341109448391,0.9393625
295,0.7535447154959444,0.7906670223967556,0.8463504827479722,0.8834727896487833,0.93915625
296,0.7528222544999627,0.7900478035999702,0.8458861272499814,0.8831116763499887,0.93895
297,0.7521004861634607,0.7894291389307686,0.8454221180817303,0.8827507708490381,0.93874375
298,0.7513794098223515,0.7888110278578813,0.8449584549111757,0.8823900729467054,0.9385375
299,0.7506590248131844,0.7881934698505476,0.8444951374065921,0.8820295824439552,0.93833125
300,0.7499393304731446,0.7875764643785158,0.8440321652365723,0.8816692991419435,0.938125
301,0.7492203261400535,0.7869600109120429,0.8435695380700268,0.8813092228420161,0.93791875
302,0.7485020111523668,0.7863441089218934,0.8431072555761834,0.88094935334571,0.9377125
303,0.7477843848491744,0.7857287578793395,0.8426453174245871,0.8805896904547523,0.93750625
304,0.7470674465702003,0.7851139572561603,0.8421837232851002,0.8802302339710601,0.9373
305,0.7463511956558011,0.7844997065246408,0.8417224728279006,0.8798709836967403,0.9370937500000001
306,0.7456356314469661,0.7838860051575729,0.841261565723483,0.8795119394340898,0.9368875
307,0.7449207532853163,0.783272852628253,0.8408010016426581,0.8791531009855948,0.93668125
308,0.744206560513104,0.7826602484104832,0.8403407802565519,0.8787944681539313,0.936475
309,0.7434930524732121,0.7820481919785697,0.839880901236606,0.8784360407419636,0.93626875
310,0.7427802285091534,0.7814366828073227,0.8394213642545767,0.878077818552746,0.9360625
311,0.7420680879650702,0.7808257203720562,0.8389621689825351,0.8777198013895211,0.9358562500000001
312,0.7413566301857337,0.780215304148587,0.8385033150928669,0.87736198905572,0.93565
313,0.7406458545165431,0.7796054336132345,0.8380448022582716,0.877004381354963,0.93544375
314,0.7399357603035254,0.7789961082428204,0.8375866301517627,0.8766469780910575,0.9352374999999999
315,0.7392263468933343,0.7783873275146675,0.8371287984466671,0.8762897790680002,0.93503125
316,0.7385176136332504,0.7777790909066004,0.8366713068166252,0.8759327840899751,0.934825
317,0.7378095598711795,0.7771713978969437,0.8362141549355897,0.8755759929613538,0.93461875
318,0.7371021849556529,0.7765642479645223,0.8357573424778264,0.875219405486696,0.9344125
319,0.7363954882358268,0.7759576405886615,0.8353008691179133,0.8748630214707481,0.93420625
320,0.7356894690614807,0.7753515752491845,0.8348447345307404,0.8745068407184442,0.9339999999999999
