episode,reward,std,min,max
3,0.20797883092394334,0.1521666939748419,0.05218424038076091,0.4914501708127708
4,0.20304356831265147,0.13867061166187447,0.036359651928581496,0.4759592723019819
5,0.2422696013475155,0.12555409337475043,0.05742654699226895,0.4245942395288307
6,0.28284671783063836,0.15944360035774985,0.09454423973388126,0.5562365091040118
7,0.1759059134401149,0.12018406019675552,0.05587369142706249,0.39969988354842356
8,0.2664744265299373,0.20968094604453755,0.0886806415628847,0.659456716854106
9,0.23616049412500567,0.07368319181736682,0.11211041449992028,0.3270223997741658
10,0.28451263232492463,0.11606722401901541,0.0660620644409062,0.4337258834234033
11,0.17357931673942073,0.10795440354759647,0.03782755588061684,0.3933629961103739
12,0.19158874553512678,0.13395867580611712,0.049346629754391164,0.44779449221316037
13,0.12823388042904457,0.0730740577817905,0.03271989339784131,0.2562496696214734
14,0.2174937914263388,0.13798243564601334,0.061142389953709776,0.4080650691322233
15,0.21616591302343796,0.09055414533296542,0.06805860702828989,0.3525490833922577
16,0.2102328880388915,0.11589867960442345,0.07113269567025222,0.4072179485689467
17,0.2764658579539282,0.18101364736010053,0.06329767015305733,0.6369249039599467
18,0.1853654375352865,0.11664023966664906,0.04818617321588453,0.4245942395288307
19,0.17514550528495418,0.17701731090179382,0.05118244099245264,0.5860157500820506
20,0.2708196184117337,0.1271062196207451,0.11986396669405733,0.4390554726705406
21,0.16688149381272074,0.07589762507517193,0.04331969964447941,0.30419850990666664
22,0.2209301041039796,0.14643855492109553,0.032571758270660854,0.43440380116887684
23,0.27122201432370485,0.16245120837030438,0.11575700513400337,0.620059156464517
24,0.24071425402922167,0.16426828768448115,0.05257140775940274,0.43043397837238684
25,0.25158996115474996,0.1778254143172955,0.04472253674684009,0.5620587194813447
26,0.3591845544376272,0.19893744757793458,0.08857996555319554,0.6902118167281536
27,0.30831779194362124,0.1581133140093675,0.05697261754010508,0.5738516324810516
28,0.17745866517325815,0.1824534713560814,0.054039359576850444,0.6739751241462478
29,0.18781994423025444,0.17633631931799693,0.03195642798948078,0.5375633057824372
30,0.3356641431903159,0.17436482198204362,0.14424557682784897,0.7208419489745391
31,0.21543501951072516,0.13716459706331885,0.07117369957425314,0.442243348864654
32,0.2785819877593352,0.11127472766456505,0.09209429176478232,0.47184301971081133
33,0.20805894125401955,0.11259934050078796,0.08917856182759001,0.4494255883181014
34,0.20360398448844644,0.1134688146303797,0.04557907035748042,0.4069627625789444
35,0.2336135149577853,0.14937022288632698,0.0828848803390988,0.5321187387636416
36,0.20826727225934846,0.10203487791321007,0.10585067390034224,0.39969988354842356
37,0.23865460458653734,0.14421562235456678,0.04249793211166816,0.5089117008940894
38,0.1916931814558005,0.13133389609542348,0.040105893461469345,0.4245942395288307
39,0.23203163924643916,0.12151550831429077,0.09162069316219192,0.44533211718723736
40,0.21294084390845897,0.1588403608254986,0.07776563713403951,0.48755997847891525
41,0.2642461152311048,0.17732731022374618,0.06416942020686346,0.6224318438042453
42,0.2413664161426055,0.1309777799961039,0.10359712330504844,0.4612646015802427
43,0.2243331529933681,0.1500150896792536,0.07496267312173761,0.44142842883963307
44,0.1791359811292188,0.12671731001328704,0.0526803163637116,0.5104528950900137
45,0.33511512061750875,0.13460437218839513,0.14743043542026196,0.5831069676987847
46,0.32465770574297376,0.1813195799428906,0.058761834317553545,0.6062089624041802
47,0.21975969888249325,0.16534918541986338,0.07351650695932263,0.5778061259116208
48,0.23397263628295528,0.11722784958412982,0.036355177173881675,0.4365745558310633
49,0.23650664337835506,0.14377058788487737,0.05845511697860908,0.4513064926843696
